message,category,token
Разбит люк колодца ,3,разбить люк колодец
 В политике на постоянной основе отсутствует электронная запись на госуслугах с осени по сегодняшний день ,4,политика постоянный основа отсутствовать электронный запись госуслуга осень сегодняшний день
В связи с постоянным вывозом мусора на поле напротив дома ул Григорова необходимо установить металлические таблички на поле и на вьезде на поле запрещающие свалку мусора ,16,связь постоянный вывоз мусор поле напротив дом улица григоров необходимый установить металлический табличка поле въезд поле запрещать свалка мусор
 Когда в нашем городе появится хоть один низкопольный трамвай век на дворе а в нашем замечательном городе нет низкопольного пассажирского транспорта Неужели так тяжело приобрести в лизинг хотябы один низкопольный трамвай - - ,8,город появиться низкопольный трамвай век двор замечательный город низкопольный пассажирский транспорт неужели тяжело приобрести лизинг хотя бы низкопольный трамвай
 За заправочной станцией по адресу Клыкова а была площадка для выгула собак теперь там строят сквер и нам предложили сместиться ближе к церкви но сегодня мы увидели на этой площадке бытовку и рабочих которые подключают к ней линию электропередач которые сказали что площадка отдана в аренду для размещения батута на наши вопросы где выгуливать собак нам ответили это ваши проблемы Прошу разобраться в сложившейся ситуации и выделить место для выгула собак ,3,заправочный станция адрес клыков площадка выгул собака строить сквер предложить сместиться близкий церковь сегодня увидеть площадка бытовка рабочий который подключать линия электропередача который сказать площадка отдать аренда размещение батут вопрос выгуливать собака ответить проблема просить разобраться сложиться ситуация выделить место выгул собака
Почему уличное освещение во дворах домов по проспекту хрущева и постоянно не работает Фонари горят несколько дней а потом опять отключаются или из кто-то отключает Прошу решить проблему Так как освещения от подъездов в темное время суток явно не хватает на всю территорию ,3,почему уличный освещение двор дом проспект хрущев постоянно работать фонарь гореть несколько день отключаться отключать просить решить проблема освещение подъезд темный время сутки явно хватать весь территория
Сломанная ветка навмсает рядлм с детской площадкой,3,сломать ветка нависает рядом а детский площадка
Добрый день прошу вернуть в работу заявку по проспекту Дружбы в неработающее наружное освещение заявка исправить наружное освещение на опоре должны были до освещения все ещё нет Так же нет освещения входной группы подъезда - прощу добавить в заявку ,3,просить вернуть работа заявка проспект дружба неработающий наружный освещение заявка исправить наружный освещение опора должный освещение освещение входной группа подъезд простить добавить заявка
В районе дома по улице Красный Октябрь оборудован регулируемый пешеходный переход и тротуар отделенный от проезжей части бордюрным камнем На данном тротуаре регулярно осуществляется движение остановка и стоянка транспортных средств что является нарушением п п Правил дорожного движения Российской Федерации Согласно п ГОСТ Р - на протяжении не менее м в каждую сторону от всех регулируемых наземных пешеходных переходов применяют ограничивающие пешеходные перильные ограждения На рассматриваемом участке такие ограждения отсутствуют Прошу привести улично-дорожную сеть по указанному адресу в соответствие с требованиями ГОСТ и установить перильные ограждения в том числе с целью предотвращения нарушений Правил дорожного движения водителями транспортных средств ,0,район дом улица красный октябрь оборудовать регулируемый пешеходный переход тротуар отделить проезжий часть бордюрный камень данный тротуар регулярно осуществляться движение остановка стоянка транспортный средство являться нарушение править дорожный движение российский федерация согласно гост протяжение менее каждый сторона весь регулируемый наземный пешеходный переход применять ограничивать пешеходный перильный ограждение рассматривать участок ограждение отсутствовать просить привести улично-дорожной сеть указать адрес соответствие требование гост установить перильный ограждение число цель предотвращение нарушение правило дорожный движение водитель транспортный средство
По улице Урицкого ближе к лестнице установлено ограждение дороги в виде натянутого троса что препятствует парковке транспортных средств Прошу проверить законность установки такого препятствия и устранить в случае отсутствия разрешительных документов ,0,улица урицкий близкий лестница установить ограждение дорога вид натянутый трос препятствовать парковка транспортный средство просить проверить законность установка препятствие устранить случай отсутствие разрешительный документ
 в феврале года я прошла вакцинацию в мсч- от - до настоящего времени я не получила сертификат о прививке ,4,февраль год пройти вакцинация настоящий время получить сертификат прививка
 Длительное время не вывозится мусор площадка не убирается возле дома по ул Школьной Мало того что площадка вся в ямах и выбоинах еще и завалина мусором Такое повторяется не единожды С уважением Димитрова Т Л ,3,длительный время вывозиться мусор площадка убираться возле дом улица школьный мало площадка весь яма выбоина завалина мусор повторяться единожды уважение димитров
 Добрый день в саду в феврале дали направление на манту ребенок прикреплен к й детской поликлинике у них там нет препарата для манту уже месяца как минимум т к я им начала звонить с начала февраля В регистратуре сказали что комитет здравоохранения не приобретает В саду уже повторно дали направление Прошу решить эту проблему как можно скорее ,4,сад февраль дать направление манта ребенок прикрепить детский поликлиника препарат манта месяц минимум начать звонить начало февраль регистратура сказать комитет здравоохранение приобретать сад повторно дать направление просить решить проблема скорый
 Доброе утро помогите разобраться в проблеме В личном кабитете госуслуг хочу подать заявку на онлайн голосование к сожалению появляется ошибка - Данные вашей учётной записи не сопоставлены с данными содержащимися в регистре избирателей участников референдума - ЦИК России Данные в личном кабинете госуслуг сверил все верно ,2,помочь разобраться проблема личный кабинета госуслуга хотеть подать заявка онлайн голосование сожаление появляться ошибка данные учетный запись сопоставить данный содержатся регистр избиратель участник референдум цик россия данные личный кабинет госуслуга сверить весь верно
 Прошу Вас восстановить работоспособность светофора пешеходов водители вообще не пропускают Также надо заменить дорожные знаки на светодиодные хотя бы на один светодиодный знак ,0,просить восстановить работоспособность светофор пешеход водитель вообще пропускать также заменить дорожный знак светодиодный хотя светодиодный знак
Посёлок Подлесный д Писали обращение в г по уборке фекалий с крыши дома руковство УК Честное жкх да вы брехуны а не честное гавно как лёжа с трупами птиц так и лежит воняет если не уберёте за лето мы вам в офис будем носить по вёдру каждый день запищим все на видео какие вы честные Надеюсь на скорый адекватный ответ и действия Пора начинать убирать этот навоз с чердака _ ,3,поселок подлесный писать обращение уборка фекалия крыша дом руководство ук честной жкх брехун честной главный лежа труп птица лежать воняет убрать лето офис носить ведро каждый день запищать весь видео честной надеяться скорый адекватный ответ действие пора начинать убирать навоз чердак
Свалка мусора на -й шоссейный переулок д - ,16,свалка мусор шоссейный переулок
В квартирах очень жарко батареи так же топят как и зимой в минус Зачем мы отапливаем улицу О какой энергоэффективности и экономии может идти речь Просим рассмотреть вопрос об отключении отопления Тем более что по прогнозам синоптиков ожидается до ,3,квартира жаркий батарея топить зима минус отапливать улица энергоэффективность экономия мочь идти речь просить рассмотреть вопрос отключение отопление прогноз синоптик ожидаться
 Прошу Вас произвести замену рельсо- шпальной решетке от остановки Мосты до ост Жд вокзал Шпалы все сгнили Трамвай едит и у него рельсы из под колес уходят Прошу не писать кучу текста а написать все по факту без вашего тееста о новой маршрутной сети и т д ,8,просить произвести замена шпальный решетка остановка мост ост жд вокзал шпала весь сгнить трамвай ездить рельс колесо уходить просить писать куча текст написать весь факт текст новый маршрутный сеть
На детской площадке в парке Героев было смонтировано дорогое резиновое покрытие за его уходом никто не следит и сейчас оно засыпано песком и грязью Необходима его расчистка и мойка ,3,детский площадка парк герой смонтировать дорогой резиновый покрытие уход никто следить оно засыпать песок грязь необходимый расчистка мойка
 Плошу Вас заделать безопасную трамвайную остановку площадь Перекальского данная остановка не является безопасной и не соответствует требования Ненавно я выхожу с трамвая и меня чучуть не сбил Ваш Пазик что за бордак у Вас творится прошу сделать пассажирскую платформу и установить забор с остановочным павильоном и пешеход с тротуара до платформы ,8,плош заделать безопасный трамвайный остановка площадь перекальский данный остановка являться безопасный соответствовать требование неравный выходить трамвай чучуть сбить пазик бардак твориться просить сделать пассажирский платформа установить забор остановочный павильон пешеход тротуар платформа
 На углу дома по проспекту А Дериглазова припаркован автомобиль уже больше месяца который частично стоит на тротуаре и газоне и плюс ко всему загораживает обзор пешеходам ,0,угол дом проспект дериглазов припарковать автомобиль большой месяц который частично стоить тротуар газон плюс весь загораживать обзор пешеход
 Добрый день обращаюсь к вам в очередной раз по этой проблеме Начались морозы а батарея по стоянку кухни а и не работает Управляющая компания отвечает на этот вопрос еже лет что забит стояк но его замена так и не производится Они думают что жильци должны поменять его за свой счёт но насколько я знаю стоякам и и их замена должна заниматься управляющая компания Прошу помочь в решении этой проблемы Уже лет дело стоит на одном месте Курск проспект дружбы квартира ,3,обращаться очередной проблема начаться мороз батарея стоянка кухня работать управлять компания отвечать вопрос еже год забить стояк замена производиться думать жильцы должный поменять счет насколько знать стоякам замена должный заниматься управлять компания просить помочь решение проблема год дело стоить место курск проспект дружба квартира
Люк напротив ворот Экотекс,3,люк напротив ворота экотекс
Необходимо скосить,3,необходимый скосить
Сломаны ветки дерева они перекрывают проход по тротуару на Ермошкином озере ,3,сломать ветка дерево перекрывать проход тротуар ермошкин озеро
 - Здравствуйте Согласно распоряжению АДМИНИСТРАЦИЯ ГОРОДА КУРСКА от ноября года -ра Место на улице Просторная было определено под полигон для складирования снега На данный момент это место полностью забито снегом Снег стали складировать уже вне границ участка По фактам не санкционированного складирования вызывается участковый и пишется заявление Последнее заявление в Северо-западный ОП УМВД России по городу Курску было написано за номером - - На протяжении всего времени выгрузка снега мешает местным жителям На месте работают по - единиц техники как в дневное так и в ночное время Машины местных жителей а так же и пешеходы не могут свободно передвигаться по дороге ведущей к домам так как снегоуборочная техника мешает движению и создаёт помехи Ночью шум от машин работы техники мешает ближайшим домам Горы снега почти достают к ЛЭП Случись обрыв ЛЭП произойдёт трагедия так как часто на этих горах снега играют дети и подростки Так же весной произойдёт подтопление всей территории в том числе огородов скважин местных жителей А так как снег складируется не чистый а с песком солью грязью отходами с дорог куда попадают тяжелые металлы от машин то большая вероятность отравиться В метрах от гор снега находятся жилые постройки что противоречит закону о местах складирования снега - Большая просьба всех местных жителей нашего округа закрыть полигон для складирования снега на улице Просторная И больше не вносить его в список Спасибо ,0,согласно распоряжение администрация город курск ноябрь год место улица просторный определить полигон складирование снег данный момент место полностью забить снег снег стать складировать вне граница участок факт санкционировать складирование вызываться участковый писаться заявление последний заявление северо-западный оп умвд россия город курск написать номер протяжение весь время выгрузка снег мешать местный житель место работать единица техника дневный ночной время машина местный житель пешеход мочь свободно передвигаться дорога вести дом снегоуборочный техника мешать движение создавать помеха ночь шум машина работа техника мешать близкий дом гора снег доставать лэп случиться обрыв лэп произойти трагедия часто гора снег играть ребенок подросток весна произойти подтопление весь территория число огород скважина местный житель снег складироваться чистый песок соль грязь отход дорога попадать тяжелый металл машина больший вероятность отравиться метр гора снег находится жилой постройка противоречить закон место складирование снег больший просьба весь местный житель округ закрыть полигон складирование снег улица просторный большой вносить список спасибо
 - Проходя около гаражей и балконов рядом с домом после прихода тепла и таяния снега начинает наблюдатся не очень хорошая картина ввиде сухой листвы оставленной с осени При ветре листва разлетается по всей территории ,3,проходить около гараж балкон рядом дом приход тепло таяние снег начинать наблюдаться хороший картина ввида сухой листва оставить осень ветер листва разлетаться весь территория
 Меня сегодня должны были положить на госпитализацию в отделение урологии Курской областной больницы все анализы были сделаны в Поликлиннике Заводская и готовы кроме мазка на ковид срок годности мазка дней мазок был сдан Врач - инфекционист Рындина Наталья Михайловна заверила меня что результат будет готов В итоге я приходила к инфекционисту Рындиной Н М и и результата не было а утром Рындина Н М сообщает мне что медсестра в лабаратории уронила мои пробирки с мазками и они испортились в результате чего анализ не был сделан Почему нельзя было мне сказать об этом или Я бы успела пересдать анализ и к он был бы готов Без результата анализа на ковид врач-уролог Курской областной больницы Чирвин А Б не принял меня на госпитализацию грубо и на повышенных тонах разговаривал со мной о том что он ничем не может помочь а может передвинуть госпитализацию на и вместе с этим нужно пересдать половину анализов У меня стоит стент в левом мочеточнике это неприятное ощущение в нем уже нет надобности и хотелось бы поскорее его снять это не сложная операция занимает минут а врачи тянут время Почему в плохом самочувствии из за чьей то ошибки я должна ждать госпитализации еще три недели Почему в Курской областной больнице не делают экспресс-тесты на ковид и никак не помогают пациентам в данной ситуации а только еще больше их унижают На мои вопросы о том вреден ли стент для организма Чирвин А Б стал еще больше на меня орать Попросила посмотреть результаты КТ и помочь мне в них разобраться результат аналогичен полный игнор и повышенный тон Он не помогает пациентам а унижает их Прошу разобраться в данной ситуации почему такое хамское и безответственное отношение к пациентам в Поликлиннике и в Курской областной больнице ,4,сегодня должный положить госпитализация отделение урология курский областной больница весь анализ сделать поликлиник заводский готовый кроме мазок ковид срок годность мазок день мазок сдать врач инфекционист рындина наталья михайлович заверить результат готовый итог приходить инфекционист рындиной результат утро рындин сообщать медсестра лаборатория уронить пробирка мазка испортиться результат анализ сделать почему сказать успеть пересдать анализ готовый результат анализ ковид врач-уролог курский областной больница чирвин принять госпитализация грубо повышенный тон разговаривать ничто мочь помочь мочь передвинуть госпитализация вместе нужный пересдать половина анализ стоить стент левый мочеточник неприятный ощущение надобность хотеться поскорее снять сложный операция занимать минута врач тянуть время почему плохой самочувствие чей ошибка должный ждать госпитализация неделя почему курский областной больница делать экспресс-тест ковид никак помогать пациент данный ситуация унижать вопрос вредный стент организм чирвин стать большой орать попросить посмотреть результат кт помочь разобраться результат аналогичный полный игнора повысить тон помогать пациент унижать просить разобраться данный ситуация почему хамский безответственный отношение пациент поликлиник курский областной больница
Провал асфальта асфальфаль был положен на коммуникационный люк Разбиратесь,3,провал асфальт асфальте положить коммуникационный люк разбирайтесь
 Здравствуйте Уже месяц жильцы подъезда угловых квартир бьются во все инстанции с проблемой холодных батарей в квартирах Приходили представители КВАДРА Жилсервис Центральный мерили температуру в квартирах но не по данному стояку а по всему подъезду На основании чего сделали заключение что температура является нормой В наших квартирах все время работают обогреватели А батареи потрогать никто даже не удосужился В подвал к тепооузлу никто даже не спустился ни разу Ещё говорят что теплоузел опечатан и ничего сделать они не могут Итог мы платим за отопление которого нет и за свет потому что все время включены обогреватели Помогите решить данную проблему на улице зима ,3,месяц жилец подъезд угловой квартира биться весь инстанция проблема холодный батарея квартира приходить представитель квадра жилсервис центральный мерили температура квартира данный стояк весь подъезд основание сделать заключение температура являться норма квартира весь время работать обогреватель батарея потрогать никто удосужиться подвал теплоузел никто спуститься говорить теплоузел опечатать ничто сделать мочь итог платить отопление который свет весь время включить обогреватель помочь решить данный проблема улица зима
Выход воды на поверхность Шир Долг ,3,выход вода поверхность шир долг
На въезде и выезде к дому по ул Дубровинского имеются ямы на дороге Возле Введенской церкви дорога также состоит из ям ,0,въезд выезд дом улица дубровинский иметься яма дорога возле введенский церковь дорога также состоять яма
В районе деревни клишино спуск и подьем федеральной трассы в ужасном состоянии Дороги почти нет ремонта этого участка не было лет проверьте и я окажусь прав Просим помощи выделить финансирование и сделать данный участок ,0,район деревня клишин спуск подъезд федеральный трасса ужасный состояние дорога ремонт участок год проверить оказаться правый просить помощь выделить финансирование сделать данный участок
 Прошу Вас повесить указательные знаки на улице Гагарина вокзале дома На фото предоставлено часть указаний которые надо разместить ,0,просить повесить указательный знак улица гагарин вокзал дома фото предоставить часть указание который разместить
Здравствуйте Когда будет отопление В квартирах очень холодно ,3,отопление квартира холодный
 - - Надо повесить знак о запрете курения на воротах в МБОУ СОШ г Льгова ведь по закону на территории и в здании курение запрещено Также почему у вас нету информации на воротах об организации которая охраняет ваш объект уже все учебные учереждения повесили данные таблички Также должна висеть таблички Ведется видеонаблюдение - - Хотелось также что бы вы установили по бокам ворот урны потому что Ваши школьники удут и им даже негде кинуть мусор и они кидают мусор прям где идут но при этом преподователи учат детей что бы они не мусорили а как тут не мусорить если рядом нет урны - - - - - - ,7,повесить знак запрет курение ворота мбоу сош льгов закон территория здание курение запретить также почему нету информация ворота организация который охранять объект весь учебный учреждение повесить данные табличка также должный висеть табличка вестись видеонаблюдение хотеться также установить бок ворота урна школьник удуть негде кинуть мусор кидать мусор прям идти преподаватель учить ребенок мусорить мусорить рядом урна
 Незаконная свалка мусора и ТБО ,3,незаконный свалка мусор тбо
Добрый день При строительстве новой проезжей части не положили бордюры и никак не закрепили съезды В ближайшее время новая дорога будет рушиться и придёт опять в негодность Так же не благоустроили пешеходные дорожки тротуары оставили в прежнем плачевном состоянии нет тротуаров ,3,строительство новый проезжий часть положить бордюр никак закрепить съезд близкий время новый дорога рушиться прийти негодность благоустроить пешеходный дорожка тротуар оставить прежний плачевный состояние тротуар
 Подала на переоформление детского пособия с трех до семи лет На двоих деток мы многодетная семья Нам откозали в пособие из за земли превышения Дело в том что дом куплен за материнский капитал в области а дом этот как раз и находиться на земле которая превышает Доход у нас низкий Почему нам отказывают в пособие ведь я очень надеялась на эту помощь денег хватает только на продукты щас очень высокие цены Помогите решить проблему ,10,подать переоформление детский пособие семь год двое ребеночек многодетный семья нам отказался пособие земля превышение дело дом купить материнский капитал область дом находится земля который превышать доход низкий почему отказывать пособие надеяться помощь деньга хватать продукт щас высокий цена помочь решить проблема
Яма на дорогах прошу устранить машина ездить очень опасно яма больше чем погосту ,0,яма дорога просить устранить машина ездить опасно яма большой погост
Аварийные деревья Дерево наклонено над тротуаром нависает над проводами рядом сухая акация ,3,аварийный дерево дерево наклонить тротуар нависать провод ряд сухой акация
 - При повороте с улицы Свобода на улицу Максима Горького в городе Обоянь дикорастущие деревья и кустарники закрывают обзор водителям и пешеходам на улицу Максима Горького И наоборот при повороте с улицы Максима Горького на улицу Свобода закрывается обзор улицы Свобода Иными словами не соблюдается треугольник видимости что в большой степенью вероятности может привести к дорожно-транспортному происшествию Просим произвести спил дикорастущих деревьев и кустарников на перекрестке улиц Максима Горького и Свобода как можно скорее потому как при распускании листвы на дикорастущих деревьях и кустарниках видимость перекрестка в разы ухудшиться ,3,поворот улица свобода улица максим горький город обоянь дикорастущий дерево кустарник закрывать обзор водитель пешеход улица максим горький наоборот поворот улица максим горький улица свобода закрываться обзор улица свобода иной слово соблюдаться треугольник видимость большой степень вероятность мочь привести дорожно-транспортный происшествие просить произвести спил дикорастущий дерево кустарник перекресток улица максим горький свобода скорый распускание листва дикорастущий дерево кустарник видимость перекресток ухудшиться
 Здравствуйте хочу попросить разобраться запахом канализации около нашего дома звонила в водоканал несколько раз никак не отреагировали Вонь идёт из многочисленных колодцев рядом проходит коллектор а колодцы в плачевно состоянии ,16,хотеть попросить разобраться запах канализация около дом звонить водоканал несколько никак отреагировать вонь идти многочисленный колодец рядом проходить коллектор колодец плачевный состояние
 Отсутствует крышка люка ,3,отсутствовать крышка люк
 Прошу Вас поручить перевозчику ИП Татаренко М В пускать по маршруту Льгов АС -Льгов не ГАЗели а ПАЗ т к в газели очень мало вмещается пассажиров и едим как килька в бочке ,8,просить поручить перевозчик ип татаренко пускать маршрут льгов ас газель паз газель мало вмещаться пассажир едим килька бочка
 Здравствуйте В нашем районе много птиц- голубей ворон- птиц которые часто садятся близко к дороге и питаются из рук людей Обычно их скопление возле магазина Пятерочка Каждый год мы видим раздавленных птиц от несущихся машин Раннее просили сделать пешеходный переход для замедления скорости и внимания но не было результата Думаем поставить знак Осторожно голуби Знак существует в городе Москва но не запрещён в других городах На данный момент пешая часть частенько похожа на давление птиц без внимания Для них особенно нет газона итак очень грязно окурки мусора Знак Осторожно голуби полностью отвечает требованиям природоохранного комитета г Курска по сохранению птиц в районе и очень необходим именно на этом углу их жизни Все- таки город в целом должен соблюдать правила безопасности и минимизировать все столкновения с людьми животными и птицами обратите пожалуйста внимание на этот вопрос ,0,район голубь птица который часто садиться близко дорога питаться рука человек обычно скопление возле магазин пятерочка каждый год видеть раздавить птица нестись машина ранний просить сделать пешеходный переход замедление скорость внимание результат думать поставить знак осторожно голубь знак существовать город москва запретить город данный момент пеший часть частенько похожий давление птица внимание особенно газон итак грязно окурок мусор знак осторожно голубь полностью отвечать требование природоохранный комитет курск сохранение птица район необходимый именно угол жизнь таки город целое должный соблюдать правило безопасность минимизировать весь столкновение человек животное птица обратите пожалуйста внимание вопрос
